C	0000002285	C	A	0307A00232900	DROGUERIA NUEVA VILLA              	000	      	000000534085009	000000000000000	0000112157852	0000000000000	0000000000000	000000646242861	20250205	0000000000000000000000000000
C	0000002285	C	A	0307A00232901	DROGUERIA NUEVA VILLA              	000	      	000000522800465	000000000000000	0000109788098	0000000000000	0000000000000	000000632588563	20250205	0000000000000000000000000000
C	0000002285	F	A	0307A04304100	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000352949150	0000000000000	0000000000000	0000009000203	000000361949353	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304101	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000151082142	0000000000000	0000000000000	0000003852595	000000154934737	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304102	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000008908598	0000000000000	0000000000000	0000000227169	000000009135767	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304103	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000280843064	0000000000000	0000000000000	0000007161498	000000288004562	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304104	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000054084314	0000000000000	0000000000000	0000001379150	000000055463464	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304122	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000403376876	0000000000000	0000000000000	0000010286110	000000413662986	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304123	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000307480007	0000000000000	0000000000000	0000007840740	000000315320747	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304124	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000164190716	0000000000000	0000000000000	0000004186863	000000168377579	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304125	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000405665261	0000000000000	0000000000000	0000010344464	000000416009725	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304126	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000056189454	0000000000000	0000000000000	0000001432831	000000057622285	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304132	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000478946825	0000000000000	0000000000000	0000012213144	000000491159969	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304133	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000057316541	0000000000000	0000000000000	0000001461572	000000058778113	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304134	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000063974775	0000000000000	0000000000000	0000001631357	000000065606132	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304135	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000012122094	0000000000000	0000000000000	0000000309113	000000012431207	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304142	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000154458824	0000000000000	0000000000000	0000003938700	000000158397524	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304143	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000343655622	0000000000000	0000000000000	0000008763218	000000352418840	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304147	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000015372132	0000000000000	0000000000000	0000000391989	000000015764121	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304148	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000016488150	0000000000000	0000000000000	0000000420448	000000016908598	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304149	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000050786328	0000000000000	0000000000000	0000001295051	000000052081379	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304152	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000245930278	0000000000000	0000000000000	0000006271222	000000252201500	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304153	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000137170224	0000000000000	0000000000000	0000003497841	000000140668065	20250207	0000000000000000000000000000
C	0000002285	F	A	0307A04304154	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000052394816	0000000000000	0000000000000	0000001336068	000000053730884	20250207	0000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375253097     	TRANQUINAL 2    MG COM X  50            	0000	Z02	S	0	000008	0000001474522	00002298769	000000011796176	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375251109     	TRANQUINAL 1    MG COM X 100            	0000	Z02	S	0	000003	0000001621846	00002528445	000000004865538	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375269234     	SEROQUEL XR  50 MG COM X 30             	0000	Z02	S	0	000003	0000005844809	00009112012	000000017534427	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375001520     	TRANQUINAL 1    MG COM X  50            	0000	Z02	S	0	000007	0000000949791	00001480718	000000006648537	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375001520     	TRANQUINAL 1    MG COM X  50            	0000	Z02	S	0	000001	0000000949791	00001480718	000000000949791	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375003395     	TRANQUINAL 0,5  MG COM X  60            	0000	Z02	S	0	000005	0000000648077	00001010348	000000003240385	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375251673     	TRANQUINAL SUBLIN 0,5 MG COM X 30       	0000	Z02	S	0	000006	0000000570169	00000888889	000000003421014	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375003401     	TRANQUINAL 1    MG COM X  60            	0000	Z02	S	0	000014	0000001036182	00001615400	000000014506548	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375269173     	SEROQUEL 100 MG COM X 30                	0000	Z02	S	0	000005	0000004464422	00006959999	000000022322110	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375268039     	PRESIMAX A 50 MG COM X 30               	0000	Z02	S	0	000004	0000001546478	00002410947	000000006185912	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375270124     	ROSUVAST 20 MG COM X 30                 	0000	Z02	S	0	000005	0000002297019	00003581035	000000011485095	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375270117     	ROSUVAST 40 MG COM X 30                 	0000	Z02	S	0	000001	0000003903388	00006085351	000000003903388	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375270117     	ROSUVAST 40 MG COM X 30                 	0000	Z02	S	0	000009	0000003903388	00006085351	000000035130492	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375270094     	ROSUVAST 10 MG COM X 30                 	0000	Z02	S	0	000028	0000001295042	00002018960	000000036261176	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375268022     	PRESIMAX D  50/12.5 COM X 30            	0000	Z02	S	0	000008	0000001522561	00002373661	000000012180488	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375268633     	ROSUVAST 10 MG COM X 56                 	0000	Z02	S	0	000003	0000002491874	00003884812	000000007475622	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375267582     	NEBIX 10 MG COM X 30                    	0000	Z02	S	0	000005	0000001935495	00003017421	000000009677475	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375004521     	PRESIMAX  50 MG COM X 30                	0000	Z02	S	0	000001	0000001318368	00002055326	000000001318368	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375004521     	PRESIMAX  50 MG COM X 30                	0000	Z02	S	0	000005	0000001318368	00002055326	000000006591840	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375269548     	PRESIMAX 50 MG COM X 60                 	0000	Z02	S	0	000014	0000002375005	00003702614	000000033250070	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375004569     	PRESIMAX 100 MG COM X 30                	0000	Z02	S	0	000007	0000001568635	00002445490	000000010980445	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04304100	NM	0     	7790375268046     	PRESIMAX A 100 MG COM X 30              	0000	Z02	S	0	000003	0000001713865	00002671902	000000005141595	00000000000000000000000000000000000000000000
